serviceName,status,deploymentTime,artifactVersion,artifactName,envClust,env,clust,team,releaseAge
tif-configuration-gateway,success,2022-08-30 09:24:52+00:00,76,topdesk/tif-configuration-gateway,production-us1k03,production,us1k03,Nightbrother,8211.0
tif-dlc-gui-1,success,2023-05-11 11:10:40+00:00,08bd2fc7,topdesk/tif-dlc-gui-1,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,2114.0
tif-dlc-gui-1,success,2022-05-03 16:33:27+00:00,1.54,topdesk/tif-dlc-gui-1,production-au1k02,production,au1k02,Nightbrother,11060.0
tif-dlc-gui-1,success,2022-06-23 15:48:00+00:00,1.54,topdesk/tif-dlc-gui-1,production-br1k02,production,br1k02,Nightbrother,9837.0
tif-dlc-gui-1,success,2022-06-23 15:47:45+00:00,1.54,topdesk/tif-dlc-gui-1,production-ca1k02,production,ca1k02,Nightbrother,9837.0
tif-dlc-gui-1,success,2022-06-23 17:43:25+00:00,1.54,topdesk/tif-dlc-gui-1,production-eu1k02,production,eu1k02,Nightbrother,9835.0
tif-dlc-gui-1,success,2022-07-14 12:06:53+00:00,1.54,topdesk/tif-dlc-gui-1,production-nl3k03,production,nl3k03,Nightbrother,9337.0
tif-dlc-gui-1,success,2023-05-11 12:32:34+00:00,2.0.0,topdesk/tif-dlc-gui-1,production-nl4k01,production,nl4k01,Nightbrother,2112.0
tif-dlc-gui-1,success,2023-05-16 08:43:26+00:00,2.0.0,topdesk/tif-dlc-gui-1,production-no1k02,production,no1k02,Nightbrother,1996.0
tif-dlc-gui-1,success,2022-07-12 10:35:10+00:00,1.54,topdesk/tif-dlc-gui-1,production-uk1k03,production,uk1k03,Nightbrother,9386.0
tif-dlc-gui-1,success,2022-05-02 15:44:29+00:00,1.54,topdesk/tif-dlc-gui-1,production-us1k03,production,us1k03,Nightbrother,11085.0
tif-dlc-gui-api-1,success,2023-05-16 09:01:17+00:00,0161edcf,topdesk/tif-dlc-gui-api-1,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,1996.0
tif-dlc-gui-api-1,success,2022-05-03 16:33:27+00:00,1.91,topdesk/tif-dlc-gui-api-1,production-au1k02,production,au1k02,Nightbrother,11060.0
tif-dlc-gui-api-1,success,2022-06-23 15:48:00+00:00,1.91,topdesk/tif-dlc-gui-api-1,production-br1k02,production,br1k02,Nightbrother,9837.0
tif-dlc-gui-api-1,success,2022-06-23 15:47:45+00:00,1.91,topdesk/tif-dlc-gui-api-1,production-ca1k02,production,ca1k02,Nightbrother,9837.0
tif-dlc-gui-api-1,success,2022-06-23 17:43:25+00:00,1.91,topdesk/tif-dlc-gui-api-1,production-eu1k02,production,eu1k02,Nightbrother,9835.0
tif-dlc-gui-api-1,success,2022-07-14 12:06:53+00:00,1.91,topdesk/tif-dlc-gui-api-1,production-nl3k03,production,nl3k03,Nightbrother,9337.0
tif-dlc-gui-api-1,success,2023-05-11 14:28:48+00:00,2.0.1,topdesk/tif-dlc-gui-api-1,production-nl4k01,production,nl4k01,Nightbrother,2110.0
tif-dlc-gui-api-1,success,2023-05-16 08:42:12+00:00,2.0.1,topdesk/tif-dlc-gui-api-1,production-no1k02,production,no1k02,Nightbrother,1996.0
tif-dlc-gui-api-1,success,2022-07-12 10:35:10+00:00,1.91,topdesk/tif-dlc-gui-api-1,production-uk1k03,production,uk1k03,Nightbrother,9386.0
tif-dlc-gui-api-1,success,2022-05-02 15:44:29+00:00,1.91,topdesk/tif-dlc-gui-api-1,production-us1k03,production,us1k03,Nightbrother,11085.0
tif-dlc-notifier-1,success,2023-05-11 14:36:28+00:00,b043b091,topdesk/tif-dlc-notifier-1,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,2110.0
tif-dlc-notifier-1,success,2022-07-14 12:06:53+00:00,1.36,topdesk/tif-dlc-notifier-1,production-nl3k03,production,nl3k03,Nightbrother,9337.0
tif-dlc-notifier-1,success,2022-07-27 09:50:37+00:00,1.36,topdesk/tif-dlc-notifier-1,production-nl4k01,production,nl4k01,Nightbrother,9027.0
tif-dlc-writer-1,success,2023-05-11 12:30:24+00:00,9183123f,topdesk/tif-dlc-writer-1,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,2112.0
tif-dlc-writer-1,success,2022-05-03 16:33:27+00:00,1.170,topdesk/tif-dlc-writer-1,production-au1k02,production,au1k02,Nightbrother,11060.0
tif-dlc-writer-1,success,2022-06-23 15:48:00+00:00,1.170,topdesk/tif-dlc-writer-1,production-br1k02,production,br1k02,Nightbrother,9837.0
tif-dlc-writer-1,success,2022-06-23 15:47:45+00:00,1.170,topdesk/tif-dlc-writer-1,production-ca1k02,production,ca1k02,Nightbrother,9837.0
tif-dlc-writer-1,success,2022-06-23 17:43:25+00:00,1.170,topdesk/tif-dlc-writer-1,production-eu1k02,production,eu1k02,Nightbrother,9835.0
tif-dlc-writer-1,success,2022-07-14 12:06:53+00:00,1.170,topdesk/tif-dlc-writer-1,production-nl3k03,production,nl3k03,Nightbrother,9337.0
tif-dlc-writer-1,success,2023-05-11 14:25:10+00:00,2.0.0,topdesk/tif-dlc-writer-1,production-nl4k01,production,nl4k01,Nightbrother,2110.0
tif-dlc-writer-1,success,2023-05-16 08:45:07+00:00,2.0.0,topdesk/tif-dlc-writer-1,production-no1k02,production,no1k02,Nightbrother,1996.0
tif-dlc-writer-1,success,2022-07-12 10:35:10+00:00,1.170,topdesk/tif-dlc-writer-1,production-uk1k03,production,uk1k03,Nightbrother,9386.0
tif-dlc-writer-1,success,2022-05-02 15:44:29+00:00,1.170,topdesk/tif-dlc-writer-1,production-us1k03,production,us1k03,Nightbrother,11085.0
toolchest,success,2023-03-15 13:52:00+00:00,96dd6b70,topdesk/toolchest,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,3479.0
toolchest,success,2022-05-03 16:33:27+00:00,29,topdesk/toolchest,production-au1k02,production,au1k02,Nightbrother,11060.0
toolchest,success,2022-06-23 15:48:00+00:00,29,topdesk/toolchest,production-br1k02,production,br1k02,Nightbrother,9837.0
toolchest,success,2022-06-23 15:47:45+00:00,29,topdesk/toolchest,production-ca1k02,production,ca1k02,Nightbrother,9837.0
toolchest,success,2023-03-15 13:50:03+00:00,96dd6b70,topdesk/toolchest,development-dv1k03,development,dv1k03,Nightbrother,3479.0
toolchest,success,2022-06-23 17:43:25+00:00,29,topdesk/toolchest,production-eu1k02,production,eu1k02,Nightbrother,9835.0
toolchest,success,2022-07-14 12:06:53+00:00,29,topdesk/toolchest,production-nl3k03,production,nl3k03,Nightbrother,9337.0
toolchest,success,2022-07-27 09:50:37+00:00,29,topdesk/toolchest,production-nl4k01,production,nl4k01,Nightbrother,9027.0
toolchest,success,2022-06-22 15:37:07+00:00,29,topdesk/toolchest,production-no1k02,production,no1k02,Nightbrother,9861.0
toolchest,success,2022-07-12 10:35:10+00:00,29,topdesk/toolchest,production-uk1k03,production,uk1k03,Nightbrother,9386.0
toolchest,success,2022-05-02 15:44:29+00:00,29,topdesk/toolchest,production-us1k03,production,us1k03,Nightbrother,11085.0
topdesk-booker,success,2023-07-15 01:39:48+00:00,990fd62b,topdesk/topdesk-booker,acceptance-ac2k03,acceptance,ac2k03,Customer Solutions (Curiosity),563.0
topdesk-booker,success,2023-07-04 09:49:08+00:00,1.0.229,topdesk/topdesk-booker,production-au1k02,production,au1k02,Customer Solutions (Curiosity),819.0
topdesk-booker,success,2023-07-04 09:49:08+00:00,1.0.229,topdesk/topdesk-booker,production-br1k02,production,br1k02,Customer Solutions (Curiosity),819.0
topdesk-booker,success,2023-07-04 09:49:08+00:00,1.0.229,topdesk/topdesk-booker,production-ca1k02,production,ca1k02,Customer Solutions (Curiosity),819.0
topdesk-booker,success,2023-07-15 01:38:11+00:00,990fd62b,topdesk/topdesk-booker,development-dv1k03,development,dv1k03,Customer Solutions (Curiosity),563.0
topdesk-booker,success,2023-07-04 09:49:09+00:00,1.0.229,topdesk/topdesk-booker,production-eu1k02,production,eu1k02,Customer Solutions (Curiosity),819.0
topdesk-booker,success,2023-07-04 09:49:12+00:00,1.0.229,topdesk/topdesk-booker,production-nl3k03,production,nl3k03,Customer Solutions (Curiosity),819.0
topdesk-booker,success,2023-07-04 09:49:13+00:00,1.0.229,topdesk/topdesk-booker,production-nl4k01,production,nl4k01,Customer Solutions (Curiosity),819.0
topdesk-booker,success,2023-07-04 09:49:11+00:00,1.0.229,topdesk/topdesk-booker,production-no1k02,production,no1k02,Customer Solutions (Curiosity),819.0
topdesk-booker,success,2023-07-04 08:47:23+00:00,1.0.229,topdesk/topdesk-booker,production-uk1k03,production,uk1k03,Customer Solutions (Curiosity),820.0
topdesk-booker,success,2023-07-04 13:02:13+00:00,1.0.229,topdesk/topdesk-booker,production-us1k03,production,us1k03,Customer Solutions (Curiosity),816.0
topdesk-booker-backend,success,2023-07-18 01:21:10+00:00,28d05140,topdesk/topdesk-booker-backend,acceptance-ac2k03,acceptance,ac2k03,Customer Solutions (Curiosity),491.0
topdesk-booker-backend,success,2023-07-04 09:50:57+00:00,1.0.131,topdesk/topdesk-booker-backend,production-au1k02,production,au1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-backend,success,2023-07-04 09:50:59+00:00,1.0.131,topdesk/topdesk-booker-backend,production-br1k02,production,br1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-backend,success,2023-07-04 09:50:57+00:00,1.0.131,topdesk/topdesk-booker-backend,production-ca1k02,production,ca1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-backend,success,2023-07-18 01:19:35+00:00,28d05140,topdesk/topdesk-booker-backend,development-dv1k03,development,dv1k03,Customer Solutions (Curiosity),491.0
topdesk-booker-backend,success,2023-07-04 09:50:58+00:00,1.0.131,topdesk/topdesk-booker-backend,production-eu1k02,production,eu1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-backend,success,2023-07-04 09:50:59+00:00,1.0.131,topdesk/topdesk-booker-backend,production-nl3k03,production,nl3k03,Customer Solutions (Curiosity),819.0
topdesk-booker-backend,success,2023-07-04 09:50:59+00:00,1.0.131,topdesk/topdesk-booker-backend,production-nl4k01,production,nl4k01,Customer Solutions (Curiosity),819.0
topdesk-booker-backend,success,2023-07-04 09:51:11+00:00,1.0.131,topdesk/topdesk-booker-backend,production-no1k02,production,no1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-backend,success,2023-07-04 08:49:12+00:00,1.0.131,topdesk/topdesk-booker-backend,production-uk1k03,production,uk1k03,Customer Solutions (Curiosity),820.0
topdesk-booker-backend,success,2023-07-04 09:51:12+00:00,1.0.131,topdesk/topdesk-booker-backend,production-us1k03,production,us1k03,Customer Solutions (Curiosity),819.0
topdesk-booker-configuration,success,2023-07-15 01:18:57+00:00,f4f5d1af,topdesk/topdesk-booker-configuration,acceptance-ac2k03,acceptance,ac2k03,Customer Solutions (Curiosity),563.0
topdesk-booker-configuration,success,2023-07-04 09:51:35+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-au1k02,production,au1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-configuration,success,2023-07-04 09:51:35+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-br1k02,production,br1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-configuration,success,2023-07-04 09:51:35+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-ca1k02,production,ca1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-configuration,success,2023-07-15 01:17:22+00:00,f4f5d1af,topdesk/topdesk-booker-configuration,development-dv1k03,development,dv1k03,Customer Solutions (Curiosity),563.0
topdesk-booker-configuration,success,2023-07-04 09:51:40+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-eu1k02,production,eu1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-configuration,success,2023-07-04 09:51:56+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-nl3k03,production,nl3k03,Customer Solutions (Curiosity),819.0
topdesk-booker-configuration,success,2023-07-04 09:52:00+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-nl4k01,production,nl4k01,Customer Solutions (Curiosity),819.0
topdesk-booker-configuration,success,2023-07-04 09:52:29+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-no1k02,production,no1k02,Customer Solutions (Curiosity),819.0
topdesk-booker-configuration,success,2023-07-04 08:49:53+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-uk1k03,production,uk1k03,Customer Solutions (Curiosity),820.0
topdesk-booker-configuration,success,2023-07-04 09:52:40+00:00,1.0.148,topdesk/topdesk-booker-configuration,production-us1k03,production,us1k03,Customer Solutions (Curiosity),819.0
trino,success,2023-07-17 11:40:53+00:00,41c10436,topdesk/trino,acceptance-ac2k03,acceptance,ac2k03,Falcon,505.0
trino,success,2023-07-17 11:36:06+00:00,41c10436,topdesk/trino,development-dv1k03,development,dv1k03,Falcon,505.0
trino-test,success,2023-05-31 05:30:54+00:00,be6e7d01,topdesk/trino-test,acceptance-ac2k03,acceptance,ac2k03,Falcon,1639.0
trino-test,success,2023-05-31 05:29:23+00:00,be6e7d01,topdesk/trino-test,development-dv1k03,development,dv1k03,Falcon,1639.0
trino-worker,success,2023-07-11 01:12:00+00:00,41c10436,topdesk/trino,acceptance-ac2k03,acceptance,ac2k03,Falcon,660.0
trino-worker,success,2023-07-11 01:00:06+00:00,41c10436,topdesk/trino,development-dv1k03,development,dv1k03,Falcon,660.0
ts009125-infracommerce-auth-overview-1,success,2022-07-21 09:59:08+00:00,1.99,topdesk/cn550306-infracommerce-auth-overview,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,9171.0
ts009125-infracommerce-auth-overview-1,success,2022-07-21 10:01:37+00:00,1.99,topdesk/cn550306-infracommerce-auth-overview,production-br1k02,production,br1k02,Nightbrother,9171.0
universal-forms-designer,success,2023-04-17 12:04:08+00:00,1.8.6,topdesk/universal-forms-designer,acceptance-ac2k03,acceptance,ac2k03,Phoenix,2689.0
universal-forms-designer,success,2023-04-17 13:09:00+00:00,1.8.6,topdesk/universal-forms-designer,production-au1k02,production,au1k02,Phoenix,2688.0
universal-forms-designer,success,2023-04-17 12:10:11+00:00,1.8.6,topdesk/universal-forms-designer,production-br1k02,production,br1k02,Phoenix,2689.0
universal-forms-designer,success,2023-04-17 13:08:54+00:00,1.8.6,topdesk/universal-forms-designer,production-ca1k02,production,ca1k02,Phoenix,2688.0
universal-forms-designer,success,2023-04-17 12:01:11+00:00,1.8.6,topdesk/universal-forms-designer,development-dv1k03,development,dv1k03,Phoenix,2689.0
universal-forms-designer,success,2023-04-17 13:08:56+00:00,1.8.6,topdesk/universal-forms-designer,production-eu1k02,production,eu1k02,Phoenix,2688.0
universal-forms-designer,success,2023-04-17 13:09:06+00:00,1.8.6,topdesk/universal-forms-designer,production-nl3k03,production,nl3k03,Phoenix,2688.0
universal-forms-designer,success,2023-04-17 13:09:08+00:00,1.8.6,topdesk/universal-forms-designer,production-nl4k01,production,nl4k01,Phoenix,2688.0
universal-forms-designer,success,2023-04-17 13:09:14+00:00,1.8.6,topdesk/universal-forms-designer,production-no1k02,production,no1k02,Phoenix,2688.0
universal-forms-designer,success,2023-04-17 12:06:52+00:00,1.8.6,topdesk/universal-forms-designer,production-uk1k03,production,uk1k03,Phoenix,2689.0
universal-forms-designer,success,2023-04-17 13:09:00+00:00,1.8.6,topdesk/universal-forms-designer,production-us1k03,production,us1k03,Phoenix,2688.0
universal-forms-gateway,success,2022-11-17 16:46:02+00:00,1.2.3,topdesk/universal-forms-gateway,acceptance-ac2k03,acceptance,ac2k03,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:48:34+00:00,1.2.3,topdesk/universal-forms-gateway,production-au1k02,production,au1k02,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:48:40+00:00,1.2.3,topdesk/universal-forms-gateway,production-br1k02,production,br1k02,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:48:36+00:00,1.2.3,topdesk/universal-forms-gateway,production-ca1k02,production,ca1k02,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:44:19+00:00,1.2.3,topdesk/universal-forms-gateway,development-dv1k03,development,dv1k03,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:48:50+00:00,1.2.3,topdesk/universal-forms-gateway,production-eu1k02,production,eu1k02,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:48:48+00:00,1.2.3,topdesk/universal-forms-gateway,production-nl3k03,production,nl3k03,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:48:24+00:00,1.2.3,topdesk/universal-forms-gateway,production-nl4k01,production,nl4k01,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:49:07+00:00,1.2.3,topdesk/universal-forms-gateway,production-no1k02,production,no1k02,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:48:16+00:00,1.2.3,topdesk/universal-forms-gateway,production-uk1k03,production,uk1k03,Phoenix,6308.0
universal-forms-gateway,success,2022-11-17 16:48:21+00:00,1.2.3,topdesk/universal-forms-gateway,production-us1k03,production,us1k03,Phoenix,6308.0
unsecure-dependencies,success,2023-06-06 07:06:49+00:00,1.1.1,topdesk/unsecure-dependencies,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,1494.0
unsecure-dependencies,success,2023-06-06 07:15:09+00:00,1.1.1,topdesk/unsecure-dependencies,production-au1k02,production,au1k02,Nightbrother,1493.0
unsecure-dependencies,success,2023-06-06 07:15:09+00:00,1.1.1,topdesk/unsecure-dependencies,production-br1k02,production,br1k02,Nightbrother,1493.0
unsecure-dependencies,success,2023-06-06 07:15:12+00:00,1.1.1,topdesk/unsecure-dependencies,production-ca1k02,production,ca1k02,Nightbrother,1493.0
unsecure-dependencies,success,2023-06-06 07:05:09+00:00,1.1.1,topdesk/unsecure-dependencies,development-dv1k03,development,dv1k03,Nightbrother,1494.0
unsecure-dependencies,success,2023-06-06 07:15:13+00:00,1.1.1,topdesk/unsecure-dependencies,production-eu1k02,production,eu1k02,Nightbrother,1493.0
unsecure-dependencies,success,2023-06-06 07:15:13+00:00,1.1.1,topdesk/unsecure-dependencies,production-nl3k03,production,nl3k03,Nightbrother,1493.0
unsecure-dependencies,success,2023-06-06 07:15:13+00:00,1.1.1,topdesk/unsecure-dependencies,production-nl4k01,production,nl4k01,Nightbrother,1493.0
unsecure-dependencies,success,2023-06-06 07:15:13+00:00,1.1.1,topdesk/unsecure-dependencies,production-no1k02,production,no1k02,Nightbrother,1493.0
unsecure-dependencies,success,2023-06-06 07:09:10+00:00,1.1.1,topdesk/unsecure-dependencies,production-uk1k03,production,uk1k03,Nightbrother,1494.0
unsecure-dependencies,success,2023-06-06 07:15:13+00:00,1.1.1,topdesk/unsecure-dependencies,production-us1k03,production,us1k03,Nightbrother,1493.0
user-group-linking-ui,success,2023-07-20 03:15:42+00:00,4376935c,topdesk/user-group-linking-ui,acceptance-ac2k03,acceptance,ac2k03,Cappuccino,441.0
user-group-linking-ui,success,2023-07-19 15:07:13+00:00,1.14.0,topdesk/user-group-linking-ui,production-au1k02,production,au1k02,Cappuccino,454.0
user-group-linking-ui,success,2023-07-19 15:07:12+00:00,1.14.0,topdesk/user-group-linking-ui,production-br1k02,production,br1k02,Cappuccino,454.0
user-group-linking-ui,success,2023-07-19 15:13:49+00:00,1.14.0,topdesk/user-group-linking-ui,production-ca1k02,production,ca1k02,Cappuccino,453.0
user-group-linking-ui,success,2023-07-20 03:14:08+00:00,4376935c,topdesk/user-group-linking-ui,development-dv1k03,development,dv1k03,Cappuccino,441.0
user-group-linking-ui,success,2023-07-19 15:07:12+00:00,1.14.0,topdesk/user-group-linking-ui,production-eu1k02,production,eu1k02,Cappuccino,454.0
user-group-linking-ui,success,2023-07-19 15:07:14+00:00,1.14.0,topdesk/user-group-linking-ui,production-nl3k03,production,nl3k03,Cappuccino,454.0
user-group-linking-ui,success,2023-07-19 15:13:49+00:00,1.14.0,topdesk/user-group-linking-ui,production-nl4k01,production,nl4k01,Cappuccino,453.0
user-group-linking-ui,success,2023-07-19 15:07:13+00:00,1.14.0,topdesk/user-group-linking-ui,production-no1k02,production,no1k02,Cappuccino,454.0
user-group-linking-ui,success,2023-07-19 14:05:37+00:00,1.14.0,topdesk/user-group-linking-ui,production-uk1k03,production,uk1k03,Cappuccino,455.0
user-group-linking-ui,success,2023-07-19 15:07:14+00:00,1.14.0,topdesk/user-group-linking-ui,production-us1k03,production,us1k03,Cappuccino,454.0
user-licenses,success,2023-07-18 03:07:26+00:00,2251e19e,topdesk/user-licenses,acceptance-ac2k03,acceptance,ac2k03,Cappuccino,490.0
user-licenses,success,2023-07-05 16:17:52+00:00,1.6.0,topdesk/user-licenses,production-au1k02,production,au1k02,Cappuccino,788.0
user-licenses,success,2023-07-05 16:17:53+00:00,1.6.0,topdesk/user-licenses,production-br1k02,production,br1k02,Cappuccino,788.0
user-licenses,success,2023-07-05 16:17:52+00:00,1.6.0,topdesk/user-licenses,production-ca1k02,production,ca1k02,Cappuccino,788.0
user-licenses,success,2023-07-19 03:06:22+00:00,2251e19e,topdesk/user-licenses,development-dv1k03,development,dv1k03,Cappuccino,466.0
user-licenses,success,2023-07-05 16:17:53+00:00,1.6.0,topdesk/user-licenses,production-eu1k02,production,eu1k02,Cappuccino,788.0
user-licenses,success,2023-07-05 16:17:52+00:00,1.6.0,topdesk/user-licenses,production-nl3k03,production,nl3k03,Cappuccino,788.0
user-licenses,success,2023-07-05 16:17:52+00:00,1.6.0,topdesk/user-licenses,production-nl4k01,production,nl4k01,Cappuccino,788.0
user-licenses,success,2023-07-05 16:17:52+00:00,1.6.0,topdesk/user-licenses,production-no1k02,production,no1k02,Cappuccino,788.0
user-licenses,success,2023-07-05 15:16:01+00:00,1.6.0,topdesk/user-licenses,production-uk1k03,production,uk1k03,Cappuccino,789.0
user-licenses,success,2023-07-05 16:17:53+00:00,1.6.0,topdesk/user-licenses,production-us1k03,production,us1k03,Cappuccino,788.0
webshop,success,2023-07-13 06:58:51+00:00,1.0.582,topdesk/webshop,acceptance-ac2k03,acceptance,ac2k03,Customer Solutions (Curiosity),606.0
webshop,success,2023-07-13 08:11:44+00:00,1.0.582,topdesk/webshop,production-au1k02,production,au1k02,Customer Solutions (Curiosity),605.0
webshop,success,2023-07-13 08:11:45+00:00,1.0.582,topdesk/webshop,production-br1k02,production,br1k02,Customer Solutions (Curiosity),605.0
webshop,success,2023-07-13 08:11:45+00:00,1.0.582,topdesk/webshop,production-ca1k02,production,ca1k02,Customer Solutions (Curiosity),605.0
webshop,success,2023-07-13 06:54:19+00:00,1.0.582,topdesk/webshop,development-dv1k03,development,dv1k03,Customer Solutions (Curiosity),606.0
webshop,success,2023-07-13 08:11:45+00:00,1.0.582,topdesk/webshop,production-eu1k02,production,eu1k02,Customer Solutions (Curiosity),605.0
webshop,success,2023-07-13 08:11:44+00:00,1.0.582,topdesk/webshop,production-nl3k03,production,nl3k03,Customer Solutions (Curiosity),605.0
webshop,success,2023-07-13 08:11:45+00:00,1.0.582,topdesk/webshop,production-nl4k01,production,nl4k01,Customer Solutions (Curiosity),605.0
webshop,success,2023-07-13 08:11:44+00:00,1.0.582,topdesk/webshop,production-no1k02,production,no1k02,Customer Solutions (Curiosity),605.0
webshop,success,2023-07-13 07:09:41+00:00,1.0.582,topdesk/webshop,production-uk1k03,production,uk1k03,Customer Solutions (Curiosity),606.0
webshop,success,2023-07-13 08:11:45+00:00,1.0.582,topdesk/webshop,production-us1k03,production,us1k03,Customer Solutions (Curiosity),605.0
widget-container,success,2023-03-16 14:46:04+00:00,10311b87,topdesk/widget-container,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,3454.0
widget-container,success,2022-05-03 16:33:27+00:00,64,topdesk/widget-container,production-au1k02,production,au1k02,Nightbrother,11060.0
widget-container,success,2022-06-23 15:48:00+00:00,64,topdesk/widget-container,production-br1k02,production,br1k02,Nightbrother,9837.0
widget-container,success,2022-06-23 15:47:45+00:00,64,topdesk/widget-container,production-ca1k02,production,ca1k02,Nightbrother,9837.0
widget-container,success,2023-03-16 14:43:42+00:00,10311b87,topdesk/widget-container,development-dv1k03,development,dv1k03,Nightbrother,3454.0
widget-container,success,2022-06-23 17:43:25+00:00,64,topdesk/widget-container,production-eu1k02,production,eu1k02,Nightbrother,9835.0
widget-container,success,2022-07-14 12:06:53+00:00,64,topdesk/widget-container,production-nl3k03,production,nl3k03,Nightbrother,9337.0
widget-container,success,2022-07-27 09:50:37+00:00,64,topdesk/widget-container,production-nl4k01,production,nl4k01,Nightbrother,9027.0
widget-container,success,2022-06-22 15:37:07+00:00,64,topdesk/widget-container,production-no1k02,production,no1k02,Nightbrother,9861.0
widget-container,success,2022-07-12 10:35:10+00:00,64,topdesk/widget-container,production-uk1k03,production,uk1k03,Nightbrother,9386.0
widget-container,success,2022-05-02 15:44:29+00:00,64,topdesk/widget-container,production-us1k03,production,us1k03,Nightbrother,11085.0
widget-launcher,success,2023-06-28 13:58:10+00:00,e3301ad3,topdesk/widget-launcher,acceptance-ac2k03,acceptance,ac2k03,Nightbrother,959.0
widget-launcher,success,2023-06-08 07:46:47+00:00,2.1.2,topdesk/widget-launcher,production-au1k02,production,au1k02,Nightbrother,1445.0
widget-launcher,success,2023-06-08 07:46:47+00:00,2.1.2,topdesk/widget-launcher,production-br1k02,production,br1k02,Nightbrother,1445.0
widget-launcher,success,2023-06-08 07:46:47+00:00,2.1.2,topdesk/widget-launcher,production-ca1k02,production,ca1k02,Nightbrother,1445.0
widget-launcher,success,2023-06-28 13:56:10+00:00,e3301ad3,topdesk/widget-launcher,development-dv1k03,development,dv1k03,Nightbrother,959.0
widget-launcher,success,2023-06-08 07:46:47+00:00,2.1.2,topdesk/widget-launcher,production-eu1k02,production,eu1k02,Nightbrother,1445.0
widget-launcher,success,2023-06-08 07:46:47+00:00,2.1.2,topdesk/widget-launcher,production-nl3k03,production,nl3k03,Nightbrother,1445.0
widget-launcher,success,2023-06-08 07:46:47+00:00,2.1.2,topdesk/widget-launcher,production-nl4k01,production,nl4k01,Nightbrother,1445.0
widget-launcher,success,2023-06-08 07:46:48+00:00,2.1.2,topdesk/widget-launcher,production-no1k02,production,no1k02,Nightbrother,1445.0
widget-launcher,success,2023-06-08 07:35:48+00:00,2.1.2,topdesk/widget-launcher,production-uk1k03,production,uk1k03,Nightbrother,1445.0
widget-launcher,success,2023-06-08 07:46:47+00:00,2.1.2,topdesk/widget-launcher,production-us1k03,production,us1k03,Nightbrother,1445.0
workflows-v2,success,2023-03-16 14:31:38+00:00,2.6.1.3901,topdesk/workflows,acceptance-ac2k03,acceptance,ac2k03,Meerkat,3454.0
workflows-v2,success,2023-03-16 14:34:32+00:00,2.6.1.3901,topdesk/workflows,production-au1k02,production,au1k02,Meerkat,3454.0
workflows-v2,success,2023-03-16 14:36:22+00:00,2.6.1.3901,topdesk/workflows,production-br1k02,production,br1k02,Meerkat,3454.0
workflows-v2,success,2023-03-16 14:38:02+00:00,2.6.1.3901,topdesk/workflows,production-ca1k02,production,ca1k02,Meerkat,3454.0
workflows-v2,success,2023-03-16 14:30:07+00:00,2.6.1.3901,topdesk/workflows,development-dv1k03,development,dv1k03,Meerkat,3454.0
workflows-v2,success,2023-03-16 14:39:59+00:00,2.6.1.3901,topdesk/workflows,production-eu1k02,production,eu1k02,Meerkat,3454.0
workflows-v2,success,2023-03-16 14:41:17+00:00,2.6.1.3901,topdesk/workflows,production-nl3k03,production,nl3k03,Meerkat,3454.0
workflows-v2,success,2023-03-16 14:42:46+00:00,2.6.1.3901,topdesk/workflows,production-nl4k01,production,nl4k01,Meerkat,3454.0
workflows-v2,success,2023-03-16 14:44:15+00:00,2.6.1.3901,topdesk/workflows,production-no1k02,production,no1k02,Meerkat,3454.0
